Year,Geography Level,NAME,FIPS,Value Type,Source,Dataset,Values,Role
1995,National,United States,00,BIRTHS,Moodys-US,Moodys,3979229.001507136,Benchmark
2019,County or Equivalent,Pierce County,53053,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,905719.0,Broad
2001,Region,Puget Sound Region,53033-53035-53053-53061,BIRTHS,Moodys-County,Moodys,43979.699661583014,Benchmark
2021,State,Washington,53,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,1.8085300568,Benchmark
2011,Region,Puget Sound Region,53033-53035-53053-53061,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,17792.0,Benchmark
2019,Metropolitan Statistical Area,Seattle MSA,42660,RBIRTH,Census-CBSA,PEP_Vintage_2020,35.482750165,Benchmark
2018,Region,Puget Sound Region,53033-53035-53053-53061,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,18.216816448899998,Benchmark
2001,Region,Puget Sound Region,53033-53035-53053-53061,NATURALCHG,Moodys-County,Moodys,21308.610845267518,Benchmark
2014,Region,Puget Sound Region,53033-53035-53053-53061,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,17.6076667363,Benchmark
2021,County or Equivalent,Pierce County,53053,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,865.0,Broad
1993,Region,Puget Sound Region,53033-53035-53053-53061,BIRTHS,Moodys-County,Moodys,44513.77795328507,Benchmark
2011,National,United States,00,RBIRTH,Census-County-State-US,PEP_Vintage_2020,12.798895192,Benchmark
2010,National,United States,00,CENSUS,Census-County-State-US,PEP_Vintage_2020,308745538.0,Benchmark
2021,National,United States,00,RNETMIG,Census-County-State-US,PEP_Vintage_2025,1.1331574861,Benchmark
1997,Metropolitan Statistical Area,Seattle MSA,42660,DEATHS,Moodys-CBSA,Moodys,-20438.06455950241,Benchmark
2011,National,United States,00,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,4.7061298149,Benchmark
2025,Region,Puget Sound Region,53033-53035-53053-53061,GQESTIMATES,Census-County-State-US,PEP_Vintage_2025,83995.0,Benchmark
2022,County or Equivalent,Pierce County,53053,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,2.535518277,Broad
2017,Metropolitan Statistical Area,Seattle MSA,42660,POPESTIMATE,Census-CBSA,PEP_Vintage_2020,3888807.0,Benchmark
2008,County or Equivalent,Pierce County,53053,DOMESTICMIG,Moodys-County,Moodys,6048.299352161708,Broad
2013,National,United States,00,BIRTHS,Census-County-State-US,PEP_Vintage_2020,3940576.0,Benchmark
2015,Region,Puget Sound Region,53033-53035-53053-53061,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,70845.0,Benchmark
2025,Region,Puget Sound Region,53033-53035-53053-53061,DEATHS,Census-County-State-US,PEP_Vintage_2025,-32067.0,Benchmark
2021,State,Washington,53,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2025,-1.938966571,Benchmark
2010,State,Washington,53,DEATHS,Census-County-State-US,PEP_Vintage_2020,-47384.0,Benchmark
2024,State,Washington,53,RBIRTH,Census-County-State-US,PEP_Vintage_2025,10.420627436,Benchmark
2022,County or Equivalent,Pierce County,53053,POPESTIMATE,Census-County-State-US,PEP_Vintage_2025,927456.0,Broad
2012,County or Equivalent,Pierce County,53053,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,8044.0,Broad
1992,County or Equivalent,Pierce County,53053,INTERNATIONALMIG,Moodys-County,Moodys,4066.567780775292,Broad
2014,National,United States,00,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,318386329.0,Benchmark
1981,Metropolitan Statistical Area,Seattle MSA,42660,DOMESTICMIG,Moodys-CBSA,Moodys,10420.90806386499,Benchmark
2023,State,Washington,53,RNETMIG,Census-County-State-US,PEP_Vintage_2025,4.8888088771,Benchmark
1996,National,United States,00,DEATHS,Moodys-US,Moodys,-2354817.4961091685,Benchmark
2005,Metropolitan Statistical Area,Seattle MSA,42660,DOMESTICMIG,Moodys-CBSA,Moodys,5014.378393615845,Benchmark
1999,Metropolitan Statistical Area,Seattle MSA,42660,DOMESTICMIG,Moodys-CBSA,Moodys,5292.436035655197,Benchmark
2019,County or Equivalent,Pierce County,53053,GQESTIMATES,Census-County-State-US,PEP_Vintage_2020,20935.0,Broad
1990,National,United States,00,BIRTHS,Moodys-US,Moodys,4091785.5091165276,Benchmark
2022,Region,Puget Sound Region,53033-53035-53053-53061,DEATHS,Census-County-State-US,PEP_Vintage_2025,-33368.0,Benchmark
2016,Region,Puget Sound Region,53033-53035-53053-53061,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,41.8401576539,Benchmark
2004,National,United States,00,DOMESTICMIG,Moodys-US,Moodys,966.5706684521235,Benchmark
2007,State,Washington,53,BIRTHS,Moodys-State,Moodys,88315.40131757109,Benchmark
2001,County or Equivalent,Pierce County,53053,POPESTIMATE,Moodys-County,Moodys,716447.0000000001,Broad
2017,County or Equivalent,Pierce County,53053,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,5.2523314242,Broad
2012,National,United States,00,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,313877662.0,Benchmark
2016,Metropolitan Statistical Area,Seattle MSA,42660,RNETMIG,Census-CBSA,PEP_Vintage_2020,46.230041189,Benchmark
2011,Region,Puget Sound Region,53033-53035-53053-53061,DEATHS,Census-County-State-US,PEP_Vintage_2020,-24664.0,Benchmark
2023,Metropolitan Statistical Area,Seattle MSA,42660,NPOPCHG,Census-CBSA,PEP_Vintage_2025,28719.0,Benchmark
2020,County or Equivalent,Pierce County,53053,DEATHS,Census-County-State-US,PEP_Vintage_2025,-6928.0,Broad
1996,Metropolitan Statistical Area,Seattle MSA,42660,INTERNATIONALMIG,Moodys-CBSA,Moodys,14425.669706843773,Benchmark
2017,Region,Puget Sound Region,53033-53035-53053-53061,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,72271.0,Benchmark
2002,State,Washington,53,NATURALCHG,Moodys-State,Moodys,34202.588941679445,Benchmark
2025,Metropolitan Statistical Area,Seattle MSA,42660,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2025,22.255176106,Benchmark
2010,Region,Puget Sound Region,53033-53035-53053-53061,GQESTIMATES,Census-County-State-US,PEP_Vintage_2020,74169.0,Benchmark
2011,State,Washington,53,RESIDUAL,Census-County-State-US,PEP_Vintage_2020,69.0,Benchmark
1998,National,United States,00,DOMESTICMIG,Moodys-US,Moodys,1435.2383922124864,Benchmark
1989,Region,Puget Sound Region,53033-53035-53053-53061,BIRTHS,Moodys-County,Moodys,42141.625476397705,Benchmark
2025,State,Washington,53,POPESTIMATE,Census-County-State-US,PEP_Vintage_2025,8001020.0,Benchmark
2000,Metropolitan Statistical Area,Seattle MSA,42660,BIRTHS,Moodys-CBSA,Moodys,40605.42968406646,Benchmark
1983,National,United States,00,POPESTIMATE,Moodys-US,Moodys,233835171.8093883,Benchmark
1981,National,United States,00,RESIDUAL,Moodys-US,Moodys,65260.61378073723,Benchmark
2025,Metropolitan Statistical Area,Seattle MSA,42660,NATURALCHG,Census-CBSA,PEP_Vintage_2025,13748.0,Benchmark
1987,Metropolitan Statistical Area,Seattle MSA,42660,BIRTHS,Moodys-CBSA,Moodys,36493.884328120614,Benchmark
2021,National,United States,00,RESIDUAL,Census-County-State-US,PEP_Vintage_2025,0.0,Benchmark
2000,Region,Puget Sound Region,53033-53035-53053-53061,POPESTIMATE,Moodys-County,Moodys,3284907.0,Benchmark
2016,Metropolitan Statistical Area,Seattle MSA,42660,DEATHS,Census-CBSA,PEP_Vintage_2020,-24758.0,Benchmark
2008,County or Equivalent,Pierce County,53053,DEATHS,Moodys-County,Moodys,-5644.271502856584,Broad
2010,County or Equivalent,Pierce County,53053,RESIDUAL,Census-County-State-US,PEP_Vintage_2020,48.0,Broad
1992,Region,Puget Sound Region,53033-53035-53053-53061,INTERNATIONALMIG,Moodys-County,Moodys,20075.88042587442,Benchmark
2019,Region,Puget Sound Region,53033-53035-53053-53061,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,11.3798040723,Benchmark
2010,National,United States,00,DEATHS,Census-County-State-US,PEP_Vintage_2020,-2394764.0,Benchmark
2008,Region,Puget Sound Region,53033-53035-53053-53061,BIRTHS,Moodys-County,Moodys,47720.54531592255,Benchmark
2004,Region,Puget Sound Region,53033-53035-53053-53061,POPESTIMATE,Moodys-County,Moodys,3400926.9999999995,Benchmark
2014,Metropolitan Statistical Area,Seattle MSA,42660,BIRTHS,Census-CBSA,PEP_Vintage_2020,46150.0,Benchmark
2024,Metropolitan Statistical Area,Seattle MSA,42660,POPESTIMATE,Census-CBSA,PEP_Vintage_2025,4118815.0,Benchmark
1985,Metropolitan Statistical Area,Seattle MSA,42660,RESIDUAL,Moodys-CBSA,Moodys,-856.4924409492573,Benchmark
2013,Metropolitan Statistical Area,Seattle MSA,42660,RDOMESTICMIG,Census-CBSA,PEP_Vintage_2020,11.5638521745,Benchmark
1997,Region,Puget Sound Region,53033-53035-53053-53061,DOMESTICMIG,Moodys-County,Moodys,24791.138995628062,Benchmark
2009,Region,Puget Sound Region,53033-53035-53053-53061,RESIDUAL,Moodys-County,Moodys,-392.00000000000017,Benchmark
1989,National,United States,00,BIRTHS,Moodys-US,Moodys,3948512.4039041763,Benchmark
2016,Metropolitan Statistical Area,Seattle MSA,42660,NPOPCHG,Census-CBSA,PEP_Vintage_2020,78042.0,Benchmark
2022,State,Washington,53,RNETMIG,Census-County-State-US,PEP_Vintage_2025,4.1483100021,Benchmark
2014,County or Equivalent,Pierce County,53053,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,11799.0,Broad
2003,State,Washington,53,NATURALCHG,Moodys-State,Moodys,34370.26536321502,Benchmark
2006,State,Washington,53,RESIDUAL,Moodys-State,Moodys,-2984.0000000000005,Benchmark
2004,Metropolitan Statistical Area,Seattle MSA,42660,DEATHS,Moodys-CBSA,Moodys,-21039.30157029848,Benchmark
2023,Region,Puget Sound Region,53033-53035-53053-53061,DEATHS,Census-County-State-US,PEP_Vintage_2025,-32761.0,Benchmark
2019,State,Washington,53,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,35962.0,Benchmark
1985,State,Washington,53,DEATHS,Moodys-State,Moodys,-34339.001388212986,Benchmark
2018,County or Equivalent,Pierce County,53053,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,1088.0,Broad
2015,Metropolitan Statistical Area,Seattle MSA,42660,RNATURALCHG,Census-CBSA,PEP_Vintage_2020,18.024111046999998,Benchmark
1983,State,Washington,53,DEATHS,Moodys-State,Moodys,-32569.003963219293,Benchmark
2003,State,Washington,53,DOMESTICMIG,Moodys-State,Moodys,10312.000000000564,Benchmark
2010,National,United States,00,RESIDUAL,Census-County-State-US,PEP_Vintage_2020,0.0,Benchmark
2016,Metropolitan Statistical Area,Seattle MSA,42660,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,14.900778836199999,Benchmark
2022,State,Washington,53,NETMIG,Census-County-State-US,PEP_Vintage_2025,32214.0,Benchmark
2024,National,United States,00,GQESTIMATES,Census-County-State-US,PEP_Vintage_2025,8433491.0,Benchmark
2018,Region,Puget Sound Region,53033-53035-53053-53061,RDEATH,Census-County-State-US,PEP_Vintage_2020,28.9972441596,Benchmark
1991,National,United States,00,NATURALCHG,Moodys-US,Moodys,2001053.809052832,Benchmark
2022,National,United States,00,RESIDUAL,Census-County-State-US,PEP_Vintage_2025,0.0,Benchmark
1990,Metropolitan Statistical Area,Seattle MSA,42660,DEATHS,Moodys-CBSA,Moodys,-17864.886226626637,Benchmark
2018,National,United States,00,NETMIG,Census-County-State-US,PEP_Vintage_2020,719871.0,Benchmark
1999,Region,Puget Sound Region,53033-53035-53053-53061,INTERNATIONALMIG,Moodys-County,Moodys,13993.689032343229,Benchmark
1981,Metropolitan Statistical Area,Seattle MSA,42660,NATURALCHG,Moodys-CBSA,Moodys,19467.330154687443,Benchmark
2011,Region,Puget Sound Region,53033-53035-53053-53061,GQESTIMATES,Census-County-State-US,PEP_Vintage_2020,79050.0,Benchmark
2024,Region,Puget Sound Region,53033-53035-53053-53061,BIRTHS,Census-County-State-US,PEP_Vintage_2025,45834.0,Benchmark
2019,Region,Puget Sound Region,53033-53035-53053-53061,BIRTHS,Census-County-State-US,PEP_Vintage_2020,48617.0,Benchmark
2014,Region,Puget Sound Region,53033-53035-53053-53061,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,22.062849297,Benchmark
2017,County or Equivalent,Pierce County,53053,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,11.920339258,Broad
2011,Region,Puget Sound Region,53033-53035-53053-53061,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,57676.0,Benchmark
1996,State,Washington,53,RESIDUAL,Moodys-State,Moodys,-2111.9999999999995,Benchmark
2017,Metropolitan Statistical Area,Seattle MSA,42660,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,15.8839963279,Benchmark
1986,State,Washington,53,BIRTHS,Moodys-State,Moodys,70040.01046307516,Benchmark
2014,County or Equivalent,Pierce County,53053,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,6.6307506046,Broad
2000,County or Equivalent,Pierce County,53053,RESIDUAL,Moodys-County,Moodys,-266.9224447898929,Broad
2012,National,United States,00,NATURALCHG,Census-County-State-US,PEP_Vintage_2020,1435445.0,Benchmark
1984,State,Washington,53,NATURALCHG,Moodys-State,Moodys,34773.002819152876,Benchmark
2024,Metropolitan Statistical Area,Seattle MSA,42660,NPOPCHG,Census-CBSA,PEP_Vintage_2025,55958.0,Benchmark
2000,Place,"Fife, WA",5323795,POPESTIMATE,Census-Place,PEP City and Town Intercensal Datasets: 2000-2010,5003.0,Focus
2011,State,Washington,53,RBIRTH,Census-County-State-US,PEP_Vintage_2020,12.77654864,Benchmark
1986,Metropolitan Statistical Area,Seattle MSA,42660,NATURALCHG,Moodys-CBSA,Moodys,19303.36490152236,Benchmark
2007,Metropolitan Statistical Area,Seattle MSA,42660,DOMESTICMIG,Moodys-CBSA,Moodys,12032.597980709554,Benchmark
1993,Region,Puget Sound Region,53033-53035-53053-53061,NATURALCHG,Moodys-County,Moodys,23803.602655074534,Benchmark
2014,Metropolitan Statistical Area,Seattle MSA,42660,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,16.236412493099998,Benchmark
2013,State,Washington,53,RDEATH,Census-County-State-US,PEP_Vintage_2020,7.4010171476,Benchmark
2017,County or Equivalent,Pierce County,53053,NETMIG,Census-County-State-US,PEP_Vintage_2020,12109.0,Broad
2009,Region,Puget Sound Region,53033-53035-53053-53061,DEATHS,Moodys-County,Moodys,-23635.02080221664,Benchmark
1998,County or Equivalent,Pierce County,53053,BIRTHS,Moodys-County,Moodys,10320.40504661917,Broad
2025,Region,Puget Sound Region,53033-53035-53053-53061,RNETMIG,Census-County-State-US,PEP_Vintage_2025,27.357650895,Benchmark
1985,State,Washington,53,POPESTIMATE,Moodys-State,Moodys,4400100.097656246,Benchmark
1995,State,Washington,53,BIRTHS,Moodys-State,Moodys,78005.9226478513,Benchmark
1981,National,United States,00,NATURALCHG,Moodys-US,Moodys,1660768.7821023038,Benchmark
1991,Region,Puget Sound Region,53033-53035-53053-53061,RESIDUAL,Moodys-County,Moodys,-1073.4249059403667,Benchmark
2008,Region,Puget Sound Region,53033-53035-53053-53061,DEATHS,Moodys-County,Moodys,-23613.474825202033,Benchmark
2001,State,Washington,53,INTERNATIONALMIG,Moodys-State,Moodys,24418.070300048723,Benchmark
2015,National,United States,00,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,0.0,Benchmark
1983,Metropolitan Statistical Area,Seattle MSA,42660,DOMESTICMIG,Moodys-CBSA,Moodys,-1498.085411939577,Benchmark
2003,National,United States,00,DOMESTICMIG,Moodys-US,Moodys,833.3693872798959,Benchmark
2013,State,Washington,53,RESIDUAL,Census-County-State-US,PEP_Vintage_2020,1.0,Benchmark
2022,Region,Puget Sound Region,53033-53035-53053-53061,NPOPCHG,Census-County-State-US,PEP_Vintage_2025,17664.0,Benchmark
1998,County or Equivalent,Pierce County,53053,POPESTIMATE,Moodys-County,Moodys,678999.9922838666,Broad
2019,County or Equivalent,Pierce County,53053,RDEATH,Census-County-State-US,PEP_Vintage_2020,7.9303814691,Broad
1997,Region,Puget Sound Region,53033-53035-53053-53061,RESIDUAL,Moodys-County,Moodys,-1193.5975379481129,Benchmark
2025,State,Washington,53,NETMIG,Census-County-State-US,PEP_Vintage_2025,55440.0,Benchmark
2014,National,United States,00,RNETMIG,Census-County-State-US,PEP_Vintage_2020,2.9809773838,Benchmark
2024,Metropolitan Statistical Area,Seattle MSA,42660,RDEATH,Census-CBSA,PEP_Vintage_2025,22.270981684000002,Benchmark
2013,County or Equivalent,Pierce County,53053,DEATHS,Census-County-State-US,PEP_Vintage_2020,-5867.0,Broad
2016,National,United States,00,RDEATH,Census-County-State-US,PEP_Vintage_2020,8.3975454097,Benchmark
1982,County or Equivalent,Pierce County,53053,POPESTIMATE,Moodys-County,Moodys,509978.9925988453,Broad
1988,National,United States,00,POPESTIMATE,Moodys-US,Moodys,244548288.41298276,Benchmark
2012,National,United States,00,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,858736.0,Benchmark
2024,County or Equivalent,Pierce County,53053,RNETMIG,Census-County-State-US,PEP_Vintage_2025,6.152221523,Broad
1988,County or Equivalent,Pierce County,53053,INTERNATIONALMIG,Moodys-County,Moodys,5580.5223581359405,Broad
2011,National,United States,00,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,2.5617052415,Benchmark
2011,National,United States,00,RNETMIG,Census-County-State-US,PEP_Vintage_2020,2.5617052415,Benchmark
1995,Metropolitan Statistical Area,Seattle MSA,42660,POPESTIMATE,Moodys-CBSA,Moodys,2814629.882508587,Benchmark
2016,Region,Puget Sound Region,53033-53035-53053-53061,DEATHS,Census-County-State-US,PEP_Vintage_2020,-26925.0,Benchmark
2015,Region,Puget Sound Region,53033-53035-53053-53061,INTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,27609.0,Benchmark
2005,Region,Puget Sound Region,53033-53035-53053-53061,POPESTIMATE,Moodys-County,Moodys,3438071.0,Benchmark
2010,Region,Puget Sound Region,53033-53035-53053-53061,GQESTIMATESBASE,Census-County-State-US,PEP_Vintage_2020,74192.0,Benchmark
2006,Metropolitan Statistical Area,Seattle MSA,42660,RESIDUAL,Moodys-CBSA,Moodys,-1232.0000000000005,Benchmark
2017,County or Equivalent,Pierce County,53053,DEATHS,Census-County-State-US,PEP_Vintage_2020,-6902.0,Broad
2016,Metropolitan Statistical Area,Seattle MSA,42660,RDEATH,Census-CBSA,PEP_Vintage_2020,20.467525256800002,Benchmark
2014,Place,"Fife, WA",5323795,POPESTIMATE,Census-Place,PEP_Vintage_2020,9651.0,Focus
2025,Place,"Fife, WA",5323795,POPESTIMATE,Census-Place,PEP_Vintage_2025,11061.0,Focus
2013,State,Washington,53,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,11979.0,Benchmark
2024,State,Washington,53,RDEATH,Census-County-State-US,PEP_Vintage_2025,8.3029880926,Benchmark
2016,National,United States,00,RBIRTH,Census-County-State-US,PEP_Vintage_2020,12.335795903,Benchmark
1991,National,United States,00,INTERNATIONALMIG,Moodys-US,Moodys,1287159.9240822375,Benchmark
2014,County or Equivalent,Pierce County,53053,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,5.1631605893,Broad
2013,Metropolitan Statistical Area,Seattle MSA,42660,RINTERNATIONALMIG,Census-CBSA,PEP_Vintage_2020,10.8759684145,Benchmark
1993,State,Washington,53,POPESTIMATE,Moodys-State,Moodys,5278841.796875002,Benchmark
2004,National,United States,00,POPESTIMATE,Moodys-US,Moodys,292875059.0,Benchmark
2017,Metropolitan Statistical Area,Seattle MSA,42660,GQESTIMATES,Census-CBSA,PEP_Vintage_2020,68678.0,Benchmark
2018,State,Washington,53,GQESTIMATES,Census-County-State-US,PEP_Vintage_2020,146271.0,Benchmark
2013,Region,Puget Sound Region,53033-53035-53053-53061,RNATURALCHG,Census-County-State-US,PEP_Vintage_2020,21.9441530953,Benchmark
2019,National,United States,00,NATURALCHG,Census-County-State-US,PEP_Vintage_2020,923115.0,Benchmark
2022,National,United States,00,GQESTIMATES,Census-County-State-US,PEP_Vintage_2025,8187501.0,Benchmark
2002,Metropolitan Statistical Area,Seattle MSA,42660,BIRTHS,Moodys-CBSA,Moodys,40369.277065609625,Benchmark
2007,National,United States,00,INTERNATIONALMIG,Moodys-US,Moodys,736147.6061639251,Benchmark
1988,Metropolitan Statistical Area,Seattle MSA,42660,NATURALCHG,Moodys-CBSA,Moodys,20153.247719730236,Benchmark
2016,State,Washington,53,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,4.0231563045,Benchmark
2009,Metropolitan Statistical Area,Seattle MSA,42660,DEATHS,Moodys-CBSA,Moodys,-21741.427994175807,Benchmark
