Year,Geography Level,NAME,FIPS,Value Type,Source,Dataset,Values,Role
2016,National,US,00,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,0.0,Benchmark
1984,State,Texas,48,POPESTIMATE,Moodys-State,Moodys,16007089.843750011,Benchmark
2019,Metropolitan Statistical Area,San Antonio MSA,41700,RNATURALCHG,Census-CBSA,PEP_Vintage_2020,19.2042603373,Peer
1992,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,INTERNATIONALMIG,Moodys-County,Moodys,423.87630456972977,Peer
2023,National,US,00,GQESTIMATES,Census-County-State-US,PEP_Vintage_2025,8341542.0,Benchmark
2019,Metropolitan Statistical Area,Houston MSA,26420,RBIRTH,Census-CBSA,PEP_Vintage_2020,124.5138161818,Peer
2011,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,NPOPCHG,Census-County-State-US,PEP_Vintage_2020,22311.0,Peer
1984,County or Equivalent,Travis County,48453,RESIDUAL,Moodys-County,Moodys,178.27260503377013,Focus
2014,State,Texas,48,NATURALCHG,Census-County-State-US,PEP_Vintage_2020,213575.0,Benchmark
2022,Metropolitan Statistical Area,San Antonio MSA,41700,NATURALCHG,Census-CBSA,PEP_Vintage_2025,8271.0,Peer
2008,Metropolitan Statistical Area,Houston MSA,26420,RESIDUAL,Moodys-CBSA,Moodys,-10.99999999999983,Peer
1993,Metropolitan Statistical Area,Austin MSA,12420,RESIDUAL,Moodys-CBSA,Moodys,339.0379476986426,Broad
2024,National,US,00,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2025,8.0810705439,Benchmark
2024,National,US,00,DEATHS,Census-County-State-US,PEP_Vintage_2025,-3093940.0,Benchmark
2006,Metropolitan Statistical Area,Dallas MSA,19100,BIRTHS,Moodys-CBSA,Moodys,99367.00319885837,Peer
2024,County or Equivalent,Travis County,48453,RDOMESTICMIG,Census-County-State-US,PEP_Vintage_2025,-9.686243562,Focus
1998,Metropolitan Statistical Area,Austin MSA,12420,BIRTHS,Moodys-CBSA,Moodys,18450.032402342007,Broad
2023,Metropolitan Statistical Area,Houston MSA,26420,GQESTIMATES,Census-CBSA,PEP_Vintage_2025,89221.0,Peer
2023,Metropolitan Statistical Area,Dallas MSA,19100,RBIRTH,Census-CBSA,PEP_Vintage_2025,139.32469655,Peer
1982,County or Equivalent,Travis County,48453,POPESTIMATE,Moodys-County,Moodys,449812.20288600423,Focus
1983,Metropolitan Statistical Area,Houston MSA,26420,DEATHS,Moodys-CBSA,Moodys,-20890.693881691303,Peer
2009,State,Texas,48,NATURALCHG,Moodys-State,Moodys,245897.55587335385,Benchmark
1998,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,NATURALCHG,Moodys-County,Moodys,3866.835756701953,Peer
2013,National,US,00,NETMIG,Census-County-State-US,PEP_Vintage_2020,849728.0,Benchmark
2014,County or Equivalent,Travis County,48453,NETMIG,Census-County-State-US,PEP_Vintage_2020,18566.0,Focus
2016,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RDEATH,Census-County-State-US,PEP_Vintage_2020,87.8281105663,Peer
2013,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DOMESTICMIG,Census-County-State-US,PEP_Vintage_2020,17101.0,Peer
2014,Metropolitan Statistical Area,San Antonio MSA,41700,NATURALCHG,Census-CBSA,PEP_Vintage_2020,16894.0,Peer
2006,Metropolitan Statistical Area,San Antonio MSA,41700,DEATHS,Moodys-CBSA,Moodys,-13560.441330833632,Peer
1996,State,Texas,48,BIRTHS,Moodys-State,Moodys,332080.87316177576,Benchmark
2004,Metropolitan Statistical Area,San Antonio MSA,41700,DEATHS,Moodys-CBSA,Moodys,-13300.714448083792,Peer
2012,Metropolitan Statistical Area,Dallas MSA,19100,POPESTIMATE,Census-CBSA,PEP_Vintage_2020,6644519.0,Peer
2007,County or Equivalent,Travis County,48453,INTERNATIONALMIG,Moodys-County,Moodys,5807.269907292383,Focus
2019,Metropolitan Statistical Area,Houston MSA,26420,RNATURALCHG,Census-CBSA,PEP_Vintage_2020,48.393377094,Peer
2015,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,RINTERNATIONALMIG,Census-County-State-US,PEP_Vintage_2020,7.5445832238,Peer
2024,National,US,00,GQESTIMATES,Census-County-State-US,PEP_Vintage_2025,8433491.0,Benchmark
2001,National,US,00,DOMESTICMIG,Moodys-US,Moodys,309.02600157744064,Benchmark
1993,County or Equivalent,Travis County,48453,DEATHS,Moodys-County,Moodys,-3368.087384234646,Focus
2007,Region,WFSRCA Region,48021-48031-48053-48055-48149-48209-48287-48299-48491,DEATHS,Moodys-County,Moodys,-4261.2978854503435,Peer
1992,Metropolitan Statistical Area,Austin MSA,12420,NATURALCHG,Moodys-CBSA,Moodys,10175.483519356378,Broad
2013,Metropolitan Statistical Area,Houston MSA,26420,RESIDUAL,Census-CBSA,PEP_Vintage_2020,709.0,Peer
2016,County or Equivalent,Travis County,48453,POPESTIMATE,Census-County-State-US,PEP_Vintage_2020,1206283.0,Focus
